year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct
2026,COM,CB011ECO03,BCom,Economics with Law,extended,2,126,0,126,True,0,76520,11040,0,76520,BCom Academic Development specialising in Economics with Law,ad_duration,0.0
2026,COM,CB011ECO03,BCom,Economics with Law,extended,3,126,0,126,False,0,73030,0,0,73030,BCom Academic Development specialising in Economics with Law,ad_duration,0.0
2026,COM,CB011ECO03,BCom,Economics with Law,extended,4,198,1,198,False,0,117190,0,1,61990,BCom Academic Development specialising in Economics with Law,ad_duration,89.0
2026,COM,CB011ECO04,BCom,Economics and Statistics,extended,1,98,0,98,False,0,63390,0,0,63390,BCom Academic Development specialising in Economics & Statistics,ad_duration,0.0
2026,COM,CB011ECO04,BCom,Economics and Statistics,extended,2,90,0,90,False,0,53790,0,0,53790,BCom Academic Development specialising in Economics & Statistics,ad_duration,0.0
2026,COM,CB011ECO04,BCom,Economics and Statistics,extended,3,138,0,138,True,0,82880,22080,0,85880,BCom Academic Development specialising in Economics & Statistics,ad_duration,-3.5
2026,COM,CB011ECO04,BCom,Economics and Statistics,extended,4,126,1,126,True,0,54200,11040,3,97360,BCom Academic Development specialising in Economics & Statistics,ad_duration,-44.3
2026,COM,CB011INF01,BCom,Information Systems,extended,1,116,0,116,False,0,73020,0,0,73020,BCom Academic Development specialising in Information Systems,ad_duration,0.0
2026,COM,CB011INF01,BCom,Information Systems,extended,2,126,0,126,False,0,77580,0,0,77580,BCom Academic Development specialising in Information Systems,ad_duration,0.0
2026,COM,CB011INF01,BCom,Information Systems,extended,3,102,0,102,False,0,66060,0,0,66060,BCom Academic Development specialising in Information Systems,ad_duration,0.0
2026,COM,CB011INF01,BCom,Information Systems,extended,4,90,0,90,False,0,54800,33120,0,53750,BCom Academic Development specialising in Information Systems,ad_duration,2.0
2026,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,1,98,0,98,False,0,62610,0,0,62610,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,0.0
2026,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,2,108,0,108,False,0,64370,0,0,53750,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,19.8
2026,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,3,108,0,108,False,0,64420,0,0,63370,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,1.7
2026,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,4,126,0,126,False,0,75280,0,0,75280,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,0.0
2026,COM,CB011INF11,BCom,Information Systems and Finance,extended,1,116,0,116,False,0,74430,0,0,74430,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2026,COM,CB011INF11,BCom,Information Systems and Finance,extended,2,108,0,108,False,0,66180,0,0,66180,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2026,COM,CB011INF11,BCom,Information Systems and Finance,extended,3,126,0,126,False,0,77100,0,0,77100,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2026,COM,CB011INF11,BCom,Information Systems and Finance,extended,4,114,0,114,False,0,67790,0,0,67790,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2026,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,1,101,0,110,False,-9,65420,0,0,65420,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,0.0
2026,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,2,111,0,114,False,-3,70430,0,0,70430,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,0.0
2026,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,3,174,1,102,False,72,112140,0,1,59460,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,88.6
2026,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,4,175,2,114,True,61,81183,4293,2,61590,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,31.8
2026,COM,CB015BUS07,BBusSc,Marketing,regular,1,98,0,98,False,0,61980,0,0,83170,BBusSc specialising in Marketing,label_match,-25.5
2026,COM,CB015BUS07,BBusSc,Marketing,regular,2,78,0,78,False,0,47340,0,0,67790,BBusSc specialising in Marketing,label_match,-30.2
2026,COM,CB015BUS07,BBusSc,Marketing,regular,3,108,0,108,False,0,64840,0,0,76280,BBusSc specialising in Marketing,label_match,-15.0
2026,COM,CB015BUS07,BBusSc,Marketing,regular,4,108,0,108,False,0,55200,0,0,97030,BBusSc specialising in Marketing,label_match,-43.1
2026,COM,CB015BUS07,BBusSc,Marketing,regular,5,162,0,162,False,0,97030,0,0,,,unmatched,
2026,COM,CB015BUS28,BBusSc,Industrial and Organisational Psychology,extended,1,104,0,104,False,0,66220,0,0,,,unmatched,
2026,COM,CB015BUS28,BBusSc,Industrial and Organisational Psychology,extended,2,120,0,120,False,0,73900,0,0,,,unmatched,
2026,COM,CB015BUS28,BBusSc,Industrial and Organisational Psychology,extended,3,126,0,108,False,18,76880,11040,0,,,unmatched,
2026,COM,CB015BUS28,BBusSc,Industrial and Organisational Psychology,extended,4,76,0,94,False,-18,48420,0,0,,,unmatched,
2026,COM,CB015BUS28,BBusSc,Industrial and Organisational Psychology,extended,5,138,0,138,False,0,91580,0,0,,,unmatched,
2026,COM,CB015ECO01,BBusSc,Economics,extended,1,116,0,116,False,0,73380,0,0,73380,BBusSc Academic Development specialising in Economics,ad_duration,0.0
2026,COM,CB015ECO01,BBusSc,Economics,extended,2,108,0,108,False,0,65880,0,0,65880,BBusSc Academic Development specialising in Economics,ad_duration,0.0
2026,COM,CB015ECO01,BBusSc,Economics,extended,3,120,0,138,False,-18,71840,0,0,71840,BBusSc Academic Development specialising in Economics,ad_duration,0.0
2026,COM,CB015ECO01,BBusSc,Economics,extended,4,162,1,108,False,54,97360,11040,1,66240,BBusSc Academic Development specialising in Economics,ad_duration,47.0
2026,COM,CB015ECO01,BBusSc,Economics,extended,5,140,0,140,False,0,93350,0,0,93350,BBusSc Academic Development specialising in Economics,ad_duration,0.0
2026,COM,CB015ECO03,BBusSc,Economics with Law,regular,1,116,0,98,False,18,74430,0,0,82990,BBusSc specialising in Economics with Law,label_match,-10.3
2026,COM,CB015ECO03,BBusSc,Economics with Law,regular,2,108,0,108,False,0,65480,0,0,98110,BBusSc specialising in Economics with Law,label_match,-33.3
2026,COM,CB015ECO03,BBusSc,Economics with Law,regular,3,132,0,114,False,18,76030,0,0,94710,BBusSc specialising in Economics with Law,label_match,-19.7
2026,COM,CB015ECO03,BBusSc,Economics with Law,regular,4,144,0,144,False,0,84070,11040,0,104390,BBusSc specialising in Economics with Law,label_match,-19.5
2026,COM,CB015ECO03,BBusSc,Economics with Law,regular,5,140,0,158,False,-18,93350,0,0,,,unmatched,
2026,COM,CB015FTX04,BBusSc,Finance with Accounting,regular,1,125,0,125,False,0,76700,0,0,97710,BBusSc specialising in Finance with Accounting (CA Option),label_match,-21.5
2026,COM,CB015FTX04,BBusSc,Finance with Accounting,regular,2,138,0,138,False,0,85190,0,0,109220,BBusSc specialising in Finance with Accounting (CA Option),label_match,-22.0
2026,COM,CB015FTX04,BBusSc,Finance with Accounting,regular,3,150,0,150,False,0,91160,0,0,109030,BBusSc specialising in Finance with Accounting (CA Option),label_match,-16.4
2026,COM,CB015FTX04,BBusSc,Finance with Accounting,regular,4,160,0,160,False,0,108870,0,0,110160,BBusSc specialising in Finance with Accounting (CA Option),label_match,-1.2
2026,COM,CB015FTX04,BBusSc,Finance with Accounting,regular,5,140,0,140,False,0,88240,0,0,,,unmatched,
2026,COM,CB015FTX05,BBusSc,Finance,extended,1,116,0,116,False,0,74430,0,0,74430,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2026,COM,CB015FTX05,BBusSc,Finance,extended,2,126,0,126,False,0,75870,0,0,75870,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2026,COM,CB015FTX05,BBusSc,Finance,extended,3,96,0,96,False,0,57800,11040,0,57800,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2026,COM,CB015FTX05,BBusSc,Finance,extended,4,144,0,144,False,0,87320,0,0,87320,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2026,COM,CB015FTX05,BBusSc,Finance,extended,5,126,0,,False,,77360,0,0,77360,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2026,COM,CB015INF01,BBusSc,Information Systems,extended,1,110,0,110,False,0,67850,0,0,67850,BBusSc Academic Development specialising in Information Systems,ad_duration,0.0
2026,COM,CB015INF01,BBusSc,Information Systems,extended,2,96,0,96,False,0,60370,0,0,60370,BBusSc Academic Development specialising in Information Systems,ad_duration,0.0
2026,COM,CB015INF01,BBusSc,Information Systems,extended,3,114,0,114,False,0,68960,0,0,68960,BBusSc Academic Development specialising in Information Systems,ad_duration,0.0
2026,COM,CB015INF01,BBusSc,Information Systems,extended,4,90,0,138,False,-48,55200,0,0,77100,BBusSc Academic Development specialising in Information Systems,ad_duration,-28.4
2026,COM,CB015INF01,BBusSc,Information Systems,extended,5,158,0,158,False,0,90330,0,0,90330,BBusSc Academic Development specialising in Information Systems,ad_duration,0.0
2026,COM,CB015STA13,BBusSc,Statistics and Data Science,extended,1,134,0,134,False,0,84000,0,0,84000,BBusSc Academic Development specialising in Statistics and Data Science,ad_duration,0.0
2026,COM,CB015STA13,BBusSc,Statistics and Data Science,extended,2,72,0,72,False,0,43380,0,0,43380,BBusSc Academic Development specialising in Statistics and Data Science,ad_duration,0.0
2026,COM,CB015STA13,BBusSc,Statistics and Data Science,extended,3,168,0,168,False,0,100560,0,0,100560,BBusSc Academic Development specialising in Statistics and Data Science,ad_duration,0.0
2026,COM,CB015STA13,BBusSc,Statistics and Data Science,extended,4,228,0,180,True,48,113400,0,2,132380,BBusSc Academic Development specialising in Statistics and Data Science,ad_duration,-14.3
2026,COM,CB015STA13,BBusSc,Statistics and Data Science,extended,5,160,0,160,False,0,79770,0,0,79770,BBusSc Academic Development specialising in Statistics and Data Science,ad_duration,0.0
2026,COM,CB018BUS01,BBusSc,Actuarial Science,extended,1,110,0,128,False,-18,68480,0,0,,,unmatched,
2026,COM,CB018BUS01,BBusSc,Actuarial Science,extended,2,108,0,108,False,0,65880,0,0,,,unmatched,
2026,COM,CB018BUS01,BBusSc,Actuarial Science,extended,3,150,0,150,False,0,89870,0,0,,,unmatched,
2026,COM,CB018BUS01,BBusSc,Actuarial Science,extended,4,180,0,180,False,0,88630,0,2,,,unmatched,
2026,COM,CB018BUS01,BBusSc,Actuarial Science,extended,5,156,0,156,False,0,83550,0,0,,,unmatched,
2026,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,1,110,0,128,False,-18,68480,0,0,98760,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,-30.7
2026,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,2,108,0,108,False,0,65880,0,0,97910,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,-32.7
2026,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,3,150,0,150,False,0,89870,0,0,96960,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,-7.3
2026,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,4,198,0,198,False,0,96960,0,2,77050,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,25.8
2026,COM,CB018BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,5,129,0,129,False,0,77050,0,0,,,unmatched,
2026,COM,CB019BUS01,BCom,Actuarial Science,regular,1,180,0,180,False,0,110160,0,0,110580,BCom specialising in Actuarial Science,label_match,-0.4
2026,COM,CB019BUS01,BCom,Actuarial Science,regular,2,186,0,186,False,0,111950,0,0,111950,BCom specialising in Actuarial Science,label_match,0.0
2026,COM,CB019BUS01,BCom,Actuarial Science,regular,3,162,0,162,False,0,77590,0,2,98670,BCom specialising in Actuarial Science,label_match,-21.4
2026,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,1,180,0,180,False,0,110160,0,0,99120,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,11.1
2026,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,111950,0,0,111950,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,0.0
2026,COM,CB019BUS09,BCom,Actuarial Science: Quantitative Finance,regular,3,180,0,180,False,0,85920,0,2,107000,BCom specialising in Actuarial Science Quantitative Finance Stream,label_match,-19.7
2026,COM,CB020BUS01,BCom,Actuarial Science,extended,1,110,0,110,False,0,68480,0,0,68480,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0
2026,COM,CB020BUS01,BCom,Actuarial Science,extended,2,108,0,108,False,0,65880,0,0,65880,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0
2026,COM,CB020BUS01,BCom,Actuarial Science,extended,3,150,0,150,False,0,89870,0,0,89870,BCom Academic Development specialising in Actuarial Science,ad_duration,0.0
2026,COM,CB020BUS01,BCom,Actuarial Science,extended,4,162,0,162,False,0,77590,0,2,98670,BCom Academic Development specialising in Actuarial Science,ad_duration,-21.4
2026,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,1,110,0,110,False,0,68480,0,0,68900,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,-0.6
2026,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,2,126,0,126,False,0,75870,0,0,75870,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0
2026,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,3,132,0,132,False,0,79880,0,0,79880,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,0.0
2026,COM,CB020BUS09,BCom,Actuarial Science: Quantitative Finance,extended,4,180,0,180,False,0,85920,0,2,107000,BCom Academic Development specialising in Actuarial Science Quantitative Finance Stream,ad_duration,-19.7
2026,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,1,161,0,161,False,0,98960,0,0,,,unmatched,
2026,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,2,144,0,144,False,0,87760,0,0,,,unmatched,
2026,COM,CB023ACC04,BCom,Financial Accounting: Chartered Accountant,augmented,3,174,0,174,False,0,128060,0,0,,,unmatched,
2026,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,1,161,0,161,False,0,98960,0,0,,,unmatched,
2026,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,2,126,0,144,False,-18,77120,0,0,,,unmatched,
2026,COM,CB023ACC08,BCom,Financial Accounting: General Accounting,augmented,3,168,0,168,False,0,116620,0,0,,,unmatched,
2026,COM,CB023BUS06,BCom,Management Studies,augmented,1,152,0,,False,,96150,10860,0,,,unmatched,
2026,COM,CB023BUS06,BCom,Management Studies,augmented,2,72,0,,False,,42710,0,0,,,unmatched,
2026,COM,CB023BUS06,BCom,Management Studies,augmented,3,120,0,,False,,73600,73600,0,,,unmatched,
2026,COM,CB023ECO02,BCom,Economics and Finance,augmented,1,134,0,134,False,0,85110,0,0,,,unmatched,
2026,COM,CB023ECO02,BCom,Economics and Finance,augmented,2,132,0,150,True,-18,79230,11040,0,,,unmatched,
2026,COM,CB023ECO02,BCom,Economics and Finance,augmented,3,216,1,144,True,72,132080,11040,1,,,unmatched,
2026,COM,CB023ECO03,BCom,Economics with Law,augmented,1,134,0,134,False,0,85110,0,0,,,unmatched,
2026,COM,CB023ECO03,BCom,Economics with Law,augmented,2,162,0,162,True,0,94710,11040,0,,,unmatched,
2026,COM,CB023ECO03,BCom,Economics with Law,augmented,3,216,1,144,False,72,128230,0,1,,,unmatched,
2026,COM,CB023ECO04,BCom,Economics and Statistics,augmented,1,134,0,152,False,-18,85110,0,0,,,unmatched,
2026,COM,CB023ECO04,BCom,Economics and Statistics,augmented,2,186,1,156,True,30,109910,0,1,,,unmatched,
2026,COM,CB023ECO04,BCom,Economics and Statistics,augmented,3,324,1,144,False,180,173640,0,3,,,unmatched,
2026,COM,CB023INF01,BCom,Information Systems,augmented,1,134,0,134,False,0,84420,0,0,,,unmatched,
2026,COM,CB023INF01,BCom,Information Systems,augmented,2,144,0,144,False,0,88150,10930,0,,,unmatched,
2026,COM,CB023INF01,BCom,Information Systems,augmented,3,156,0,156,False,0,98780,22080,0,,,unmatched,
2026,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,1,134,0,134,False,0,84450,0,0,,,unmatched,
2026,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,2,162,0,162,False,0,95910,0,0,,,unmatched,
2026,COM,CB023INF06,BCom,Information Systems and Computer Science,augmented,3,144,0,144,False,0,86320,0,0,,,unmatched,
2026,COM,CB023INF11,BCom,Information Systems and Finance,augmented,1,152,0,152,False,0,96150,0,0,,,unmatched,
2026,COM,CB023INF11,BCom,Information Systems and Finance,augmented,2,162,0,162,False,0,98430,0,0,,,unmatched,
2026,COM,CB023INF11,BCom,Information Systems and Finance,augmented,3,150,0,150,False,0,90920,0,0,,,unmatched,
2026,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,1,134,0,146,False,-12,86340,0,0,,,unmatched,
2026,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,2,196,1,147,False,49,126400,0,1,,,unmatched,
2026,COM,CB023PHI03,BCom,"Philosophy, Politics & Economics",augmented,3,229,2,150,True,79,114303,15333,2,,,unmatched,
2026,COM,CB024BUS07,BBusSc,Marketing,augmented,1,134,0,134,False,0,85290,0,0,61980,BBusSc Academic Development specialising in Marketing,label_match,37.6
2026,COM,CB024BUS07,BBusSc,Marketing,augmented,2,114,0,114,False,0,67790,0,0,47340,BBusSc Academic Development specialising in Marketing,label_match,43.2
2026,COM,CB024BUS07,BBusSc,Marketing,augmented,3,144,0,144,False,0,76280,0,0,68840,BBusSc Academic Development specialising in Marketing,label_match,10.8
2026,COM,CB024BUS07,BBusSc,Marketing,augmented,4,162,0,162,False,0,97030,0,0,55200,BBusSc Academic Development specialising in Marketing,label_match,75.8
